ts,server_id,cpu_pct,mem_pct,net_in,net_out,disk_io
21:29:15,server_19,31.33,36.71,320.84,327.67,62.94
21:29:15,server_18,62.66,31.14,12556.86,10821.85,74.66
21:29:15,server_17,53.94,56.64,583.99,779.24,126.9
21:29:15,server_16,55.23,77.02,579.28,851.13,55.87
21:29:15,server_15,22.99,25.14,272.24,203.03,29.18
21:29:15,server_14,24.02,26.73,10.51,9.83,5880.92
21:29:15,server_13,26.56,30.08,261.69,345.04,1.8
21:29:15,server_11,43.22,50.97,448.96,256.18,71.18
21:29:15,server_20,61.01,71.84,600.82,315.36,79.68
21:29:15,server_9,59.26,43.01,583.26,686.66,77.76
21:29:15,server_1,98.62,2.96,1017.9,1434.58,85.9
21:29:15,server_2,56.69,60.39,643.41,882.53,32.67
21:29:15,server_3,69.65,70.68,758.43,563.84,0.0
21:29:15,server_4,43.95,62.03,373.06,351.43,79.33
21:29:15,server_10,66.36,81.32,797.0,1052.12,45.9
21:29:15,server_6,36.6,51.29,369.68,528.4,57.66
21:29:15,server_7,38.74,51.33,396.27,575.25,31.79
21:29:15,server_8,53.49,42.45,1538.94,1558.76,795.98
21:29:15,server_5,51.28,53.38,12554.25,11112.85,101.86
21:29:20,server_11,75.48,31.04,9153.61,8229.28,18.78
21:29:20,server_19,45.79,47.57,490.05,614.09,0.0
21:29:20,server_18,8.73,95.16,0.0,0.0,0.0
21:29:20,server_17,85.98,95.79,914.3,1015.96,51.88
21:29:20,server_16,23.83,23.91,267.75,242.75,35.6
21:29:20,server_15,18.46,90.54,170.15,104.41,35.95
21:29:20,server_14,89.56,10.24,845.47,605.68,77.59
21:29:20,server_13,43.16,69.9,1109.83,1080.57,1466.13
21:29:20,server_12,46.06,44.36,470.54,418.49,0.0
21:29:20,server_20,81.99,21.4,819.45,783.39,104.83
21:29:20,server_10,89.2,25.81,946.64,696.41,35.51
21:29:20,server_8,49.95,23.1,168.3,112.96,7556.6
21:29:20,server_7,35.9,57.97,305.73,328.06,47.61
21:29:20,server_6,30.27,22.46,118.69,138.39,4924.11
21:29:20,server_5,44.56,47.1,26.32,36.01,5954.17
21:29:20,server_4,95.68,15.94,988.44,1069.42,50.04
21:29:20,server_3,97.39,21.38,1026.93,946.47,0.0
21:29:20,server_2,42.54,47.74,438.49,314.3,22.2
21:29:20,server_1,57.28,67.75,655.84,805.49,117.87
21:29:20,server_9,44.22,42.92,467.75,332.06,15.6
21:29:25,server_13,49.98,70.14,502.89,553.3,59.46
21:29:25,server_14,55.84,54.31,522.76,271.58,81.68
21:29:25,server_15,97.08,2.13,921.93,720.5,89.11
21:29:25,server_12,48.49,54.64,4267.98,4766.9,684.22
21:29:25,server_20,35.25,45.64,346.06,378.93,6.06
21:29:25,server_18,39.72,44.81,355.02,414.13,13.41
21:29:25,server_19,41.14,44.49,431.53,622.9,38.67
21:29:25,server_16,53.64,45.59,2551.57,2878.09,1661.45
21:29:25,server_11,61.71,57.99,668.46,977.05,123.94
21:29:25,server_17,92.31,83.66,1013.98,1075.1,0.0
21:29:25,server_9,30.77,37.55,174.79,185.28,6169.74
21:29:25,server_1,50.8,45.18,491.91,272.52,0.0
21:29:25,server_2,26.75,27.85,267.17,343.3,60.11
21:29:25,server_3,20.65,13.86,292.58,429.23,0.0
21:29:25,server_4,69.86,99.87,649.91,524.23,35.48
21:29:25,server_10,24.65,34.07,262.9,376.87,89.22
21:29:25,server_6,23.74,14.42,220.84,285.83,59.71
21:29:25,server_7,99.56,98.02,996.11,1054.36,90.36
21:29:25,server_8,39.23,51.5,397.02,226.27,66.24
21:29:25,server_5,94.12,10.57,998.49,1356.91,78.74
21:29:30,server_12,63.28,41.34,4556.61,5232.93,765.31
21:29:30,server_19,75.3,56.55,9826.7,9670.43,8.88
21:29:30,server_18,43.25,49.44,408.72,587.51,0.0
21:29:30,server_17,44.45,61.21,450.72,331.86,0.0
21:29:30,server_16,39.81,41.68,357.41,215.48,0.0
21:29:30,server_15,98.31,89.66,867.76,1120.19,163.61
21:29:30,server_14,25.47,94.4,122.57,107.32,74.87
21:29:30,server_13,69.71,66.37,630.74,668.11,79.01
21:29:30,server_11,74.23,46.93,14519.97,13934.78,74.64
21:29:30,server_20,84.38,11.58,705.03,401.4,77.45
21:29:30,server_9,24.05,27.24,308.35,225.04,8.22
21:29:30,server_1,46.45,60.56,419.95,605.06,27.29
21:29:30,server_2,67.09,50.13,13953.79,12455.19,128.45
21:29:30,server_3,7.68,84.28,142.32,177.73,87.39
21:29:30,server_4,96.33,90.34,941.72,479.96,47.73
21:29:30,server_10,23.59,40.17,102.7,117.49,5253.47
21:29:30,server_6,46.79,24.06,109.79,152.55,8727.0
21:29:30,server_7,38.7,22.78,169.78,134.56,9164.7
21:29:30,server_8,30.83,37.62,286.73,302.02,155.54
21:29:30,server_5,27.21,29.13,106.72,70.76,4930.45
21:29:35,server_11,23.12,40.3,166.89,139.12,6296.62
21:29:35,server_19,64.17,48.36,5334.81,5770.48,48.27
21:29:35,server_18,48.91,50.47,3004.35,3249.8,1988.42
21:29:35,server_17,42.65,33.38,83.56,87.36,5232.6
21:29:35,server_16,47.52,52.49,553.9,720.35,25.27
21:29:35,server_15,35.14,43.12,346.9,510.09,2.04
21:29:35,server_14,91.19,23.89,966.72,764.34,44.26
21:29:35,server_13,50.52,44.67,12859.68,10382.12,54.29
21:29:35,server_12,91.7,19.14,928.88,1217.65,42.49
21:29:35,server_20,92.67,28.48,935.73,608.33,58.69
21:29:35,server_10,34.03,41.76,365.51,361.39,116.73
21:29:35,server_8,59.71,43.02,6347.22,5174.9,195.83
21:29:35,server_7,85.3,97.07,821.99,674.9,137.36
21:29:35,server_6,58.61,61.48,640.02,543.31,71.62
21:29:35,server_5,48.66,45.48,148.93,181.94,7256.48
21:29:35,server_4,66.04,59.74,14681.79,13435.89,71.93
21:29:35,server_3,31.42,23.05,36.64,51.49,7964.6
21:29:35,server_2,86.22,90.01,901.44,681.81,70.48
21:29:35,server_1,92.89,7.5,1001.58,973.06,121.59
21:29:35,server_9,87.96,92.54,840.38,1011.18,50.07
21:29:40,server_13,33.39,41.24,0.57,0.52,3951.22
21:29:40,server_14,97.3,92.64,970.35,530.66,141.09
21:29:40,server_15,73.55,44.51,13504.92,11815.64,0.52
21:29:40,server_16,16.13,88.35,92.59,101.1,105.0
21:29:40,server_20,60.41,47.29,2171.57,1961.98,501.09
21:29:40,server_18,86.79,97.91,847.72,617.28,51.33
21:29:40,server_19,34.21,35.23,408.85,304.76,0.0
21:29:40,server_12,30.0,25.74,274.83,281.89,0.0
21:29:40,server_17,40.67,68.3,4934.12,4314.91,1860.05
21:29:40,server_11,55.43,36.45,9564.18,10248.12,170.86
21:29:40,server_10,32.99,52.24,319.51,459.04,43.98
21:29:40,server_9,16.47,98.94,77.8,75.59,79.15
21:29:40,server_2,49.18,47.4,462.56,398.93,6.74
21:29:40,server_3,97.25,92.66,1010.39,1458.32,126.62
21:29:40,server_4,36.95,41.16,388.27,367.37,41.36
21:29:40,server_1,87.92,0.16,801.94,769.96,85.7
21:29:40,server_6,88.59,98.33,883.07,481.73,124.94
21:29:40,server_7,31.55,47.08,47.39,39.69,6586.23
21:29:40,server_8,91.29,82.27,862.59,516.11,98.1
21:29:40,server_5,90.09,14.15,872.93,908.19,68.18
21:29:45,server_13,25.48,28.74,353.64,424.35,35.25
21:29:45,server_20,39.92,50.48,438.95,590.29,0.0
21:29:45,server_19,12.55,89.14,119.13,82.73,45.29
21:29:45,server_18,25.87,32.2,17.31,13.54,4294.28
21:29:45,server_17,24.18,24.49,291.07,255.63,0.0
21:29:45,server_16,59.35,72.19,609.17,663.5,138.27
21:29:45,server_15,17.64,97.68,208.5,258.74,0.0
21:29:45,server_14,90.98,23.45,880.59,857.0,17.29
21:29:45,server_12,62.76,67.38,2779.26,2363.02,1957.16
21:29:45,server_11,19.89,84.77,180.29,207.29,111.01
21:29:45,server_1,36.18,29.12,347.0,483.07,21.97
21:29:45,server_9,97.65,87.83,955.81,832.15,130.85
21:29:45,server_8,45.33,42.94,2174.93,2473.79,1471.38
21:29:45,server_7,28.9,39.13,152.7,162.23,8783.38
21:29:45,server_6,43.18,28.24,185.26,174.19,6687.74
21:29:45,server_5,12.53,96.53,95.61,54.83,38.26
21:29:45,server_4,12.91,85.88,131.88,160.53,134.54
21:29:45,server_3,23.63,14.2,240.53,289.56,21.34
21:29:45,server_2,63.96,76.66,639.76,335.59,88.66
21:29:45,server_10,49.88,57.08,413.34,615.53,3.73
21:29:50,server_13,60.82,43.57,1446.82,1679.2,569.73
21:29:50,server_14,49.56,53.23,398.11,245.25,0.0
21:29:50,server_15,24.51,41.35,289.17,243.76,3.29
21:29:50,server_16,66.45,71.17,643.61,687.7,11.16
21:29:50,server_12,69.68,69.64,708.07,841.56,99.72
21:29:50,server_18,28.49,39.58,256.21,322.64,0.0
21:29:50,server_19,69.09,41.17,11904.26,12860.01,20.7
21:29:50,server_20,73.93,40.04,5427.87,4937.82,88.98
21:29:50,server_17,88.55,87.33,899.03,478.34,124.05
21:29:50,server_11,51.03,62.94,539.49,579.71,85.33
21:29:50,server_1,20.33,0.0,279.65,254.08,0.0
21:29:50,server_9,94.95,88.3,934.16,594.89,105.34
21:29:50,server_8,39.67,55.16,371.14,266.48,60.48
21:29:50,server_7,90.65,89.13,865.09,876.52,44.14
21:29:50,server_6,34.75,46.2,76.56,95.38,4190.55
21:29:50,server_5,26.63,22.39,192.17,198.24,0.0
21:29:50,server_4,39.53,30.68,22.9,15.55,6939.78
21:29:50,server_3,40.97,56.82,311.11,442.69,73.5
21:29:50,server_2,25.47,49.34,168.8,249.58,6783.58
21:29:50,server_10,25.29,15.24,229.73,192.53,93.52
21:29:55,server_13,87.79,97.68,900.16,760.15,67.77
21:29:55,server_20,66.35,48.24,10173.85,8244.34,36.18
21:29:55,server_14,44.97,49.42,427.09,370.65,64.43
21:29:55,server_15,34.19,23.23,353.41,461.95,0.0
21:29:55,server_19,87.04,1.35,813.38,1050.99,0.0
21:29:55,server_17,68.97,70.54,711.74,368.16,1.09
21:29:55,server_18,29.5,37.42,292.07,283.59,0.0
21:29:55,server_12,54.98,57.85,585.99,660.33,35.47
21:29:55,server_16,29.69,39.21,265.1,360.66,86.28
21:29:55,server_11,86.47,13.33,896.38,1311.67,28.57
21:29:55,server_7,32.11,45.01,19.77,10.76,8876.82
21:29:55,server_9,25.13,16.58,206.76,186.2,0.0
21:29:55,server_1,45.97,50.51,455.37,294.72,18.17
21:29:55,server_2,57.47,60.43,555.4,346.21,101.24
21:29:55,server_3,30.0,30.5,269.37,137.38,0.0
21:29:55,server_10,80.59,26.93,761.94,933.28,0.0
21:29:55,server_5,62.23,63.53,583.87,411.48,0.0
21:29:55,server_6,33.47,39.98,422.88,580.63,36.45
21:29:55,server_8,84.86,2.61,948.36,1020.94,78.2
21:29:55,server_4,24.24,25.12,126.55,70.66,0.0
21:30:00,server_13,99.07,17.12,948.6,764.15,154.59
21:30:00,server_20,21.17,88.94,352.27,440.2,121.65
21:30:00,server_19,85.13,88.77,814.46,1124.16,110.19
21:30:00,server_18,42.26,33.12,398.31,573.02,4.27
21:30:00,server_17,43.2,23.3,124.64,65.56,4876.21
21:30:00,server_16,94.46,84.13,991.17,1173.21,115.14
21:30:00,server_15,92.98,0.25,872.59,785.92,133.12
21:30:00,server_14,85.86,88.09,887.66,1250.84,0.0
21:30:00,server_12,48.25,48.69,417.95,371.48,9.06
21:30:00,server_11,92.37,84.97,973.73,1347.98,87.77
21:30:00,server_1,63.46,82.43,724.49,912.37,45.2
21:30:00,server_9,92.34,99.38,968.97,1411.28,86.85
21:30:00,server_8,25.06,44.62,237.64,321.89,77.54
21:30:00,server_7,77.96,50.94,6690.92,7154.35,133.84
21:30:00,server_6,30.37,36.31,313.2,340.88,35.82
21:30:00,server_5,61.54,59.67,10627.38,8547.45,6.21
21:30:00,server_4,71.46,40.27,10843.93,11192.28,25.58
21:30:00,server_3,66.43,49.1,9715.2,11142.94,85.36
21:30:00,server_2,26.79,91.65,310.82,249.83,40.45
21:30:00,server_10,49.18,36.96,460.8,576.62,84.55
21:30:05,server_13,64.51,68.19,717.97,1057.3,93.57
21:30:05,server_14,24.46,26.54,8.91,9.26,4107.61
21:30:05,server_15,64.14,40.31,2468.33,2258.95,627.83
21:30:05,server_16,26.02,39.9,12.86,12.2,4102.65
21:30:05,server_12,30.17,34.08,57.83,37.55,6819.07
21:30:05,server_18,67.67,46.92,14127.83,15933.07,140.21
21:30:05,server_19,21.01,36.45,235.88,194.15,0.0
21:30:05,server_20,97.14,2.65,1013.22,538.53,101.46
21:30:05,server_17,19.37,99.1,155.23,164.9,84.37
21:30:05,server_11,89.23,11.95,893.27,758.21,61.78
21:30:05,server_1,62.87,31.88,18103.85,21494.99,84.6
21:30:05,server_9,69.57,76.16,745.03,908.4,89.54
21:30:05,server_8,63.11,69.25,657.06,665.64,24.58
21:30:05,server_7,23.18,26.71,169.44,245.23,0.0
21:30:05,server_6,68.24,60.49,4631.07,5011.78,1119.3
21:30:05,server_5,66.03,43.12,5092.69,5364.22,177.46
21:30:05,server_4,63.33,53.44,18996.0,15936.47,81.12
21:30:05,server_3,66.32,48.95,13466.92,12187.07,108.38
21:30:05,server_2,41.87,41.86,414.88,406.84,18.84
21:30:05,server_10,20.14,28.76,221.91,132.08,0.0
21:30:10,server_13,91.56,87.12,1007.12,580.28,23.38
21:30:10,server_20,50.44,40.2,4245.42,3887.56,1614.23
21:30:10,server_14,42.43,36.77,440.18,541.17,32.62
21:30:10,server_15,24.14,42.31,127.73,158.13,8773.15
21:30:10,server_19,37.51,37.74,135.06,196.02,9805.65
21:30:10,server_17,57.86,84.84,604.07,898.24,47.55
21:30:10,server_18,51.5,32.91,511.29,699.06,33.35
21:30:10,server_12,8.37,99.71,45.41,54.41,80.91
21:30:10,server_16,68.85,59.95,2768.14,2260.64,715.03
21:30:10,server_11,65.64,43.41,5241.33,4506.4,98.15
21:30:10,server_7,61.49,69.75,633.04,509.6,127.08
21:30:10,server_9,66.0,77.77,626.76,822.42,78.1
21:30:10,server_8,58.97,59.1,15034.65,13907.98,95.13
21:30:10,server_6,98.39,85.86,978.13,1029.29,120.25
21:30:10,server_5,40.3,53.5,435.55,374.5,42.29
21:30:10,server_4,44.96,26.22,9.51,4.97,7482.49
21:30:10,server_3,37.35,43.76,397.11,564.78,69.59
21:30:10,server_2,28.1,37.89,67.88,61.88,3023.26
21:30:10,server_1,28.11,30.47,258.08,287.66,55.68
21:30:10,server_10,20.42,99.87,198.48,182.6,116.98
21:30:15,server_13,66.02,49.54,19376.11,21026.63,126.22
21:30:15,server_14,75.46,39.4,15618.63,13026.62,158.81
21:30:15,server_15,30.03,40.26,370.47,260.62,0.0
21:30:15,server_20,47.28,48.25,3678.21,3423.07,831.96
21:30:15,server_18,63.18,41.06,15620.47,15430.04,105.1
21:30:15,server_19,59.63,82.82,576.34,604.45,65.64
21:30:15,server_12,24.45,34.26,133.83,133.66,0.0
21:30:15,server_16,34.62,27.76,421.42,543.36,124.85
21:30:15,server_11,86.1,99.61,922.79,1266.89,51.92
21:30:15,server_17,54.8,54.75,13460.86,13615.51,147.6
21:30:15,server_9,51.17,57.92,566.14,416.17,57.88
21:30:15,server_8,38.87,33.36,376.1,518.76,94.23
21:30:15,server_7,87.65,84.44,860.7,537.99,7.84
21:30:15,server_6,22.97,47.0,136.59,204.46,7381.67
21:30:15,server_5,52.54,61.61,594.8,411.04,65.34
21:30:15,server_4,49.66,52.55,507.67,642.15,0.0
21:30:15,server_3,90.0,90.61,809.1,797.52,49.01
21:30:15,server_2,51.31,43.52,592.62,559.52,81.83
21:30:15,server_1,84.91,11.6,918.25,659.79,0.0
21:30:15,server_10,98.49,84.7,928.55,842.61,82.97
21:30:20,server_13,55.38,59.52,613.35,723.4,0.0
21:30:20,server_14,45.64,25.55,68.44,53.81,7690.64
21:30:20,server_15,90.93,2.07,1009.69,820.32,117.96
21:30:20,server_20,34.61,39.65,113.08,146.74,3468.25
21:30:20,server_17,32.87,50.73,358.75,410.9,68.83
21:30:20,server_18,21.95,95.1,227.91,221.44,42.34
21:30:20,server_19,66.81,58.4,1576.49,1302.53,570.4
21:30:20,server_12,62.84,50.62,2415.96,2094.52,1648.65
21:30:20,server_16,32.01,6.8,272.93,164.02,26.18
21:30:20,server_11,45.85,40.8,3678.75,3631.86,1673.27
21:30:20,server_7,30.5,27.86,253.79,254.58,0.0
21:30:20,server_9,64.1,46.02,11674.55,10451.58,56.15
21:30:20,server_8,93.04,99.57,961.15,1029.55,53.97
21:30:20,server_6,47.43,38.41,415.81,520.07,71.49
21:30:20,server_5,92.83,93.62,907.83,1041.17,36.63
21:30:20,server_4,68.61,72.78,738.29,957.79,72.24
21:30:20,server_3,51.92,44.21,4920.85,5551.28,1924.97
21:30:20,server_2,88.42,21.06,940.91,853.53,0.0
21:30:20,server_1,93.0,88.86,960.84,1062.6,120.82
21:30:20,server_10,24.13,37.92,231.24,233.55,0.0
21:30:25,server_15,65.19,65.3,585.66,553.16,59.89
21:30:25,server_14,53.73,64.3,567.92,819.85,16.13
21:30:25,server_16,54.25,22.92,563.51,583.85,0.0
21:30:25,server_13,34.72,31.64,320.17,264.25,0.0
21:30:25,server_18,26.52,35.96,232.86,146.25,22.6
21:30:25,server_19,63.07,40.06,1329.7,1576.09,1626.91
21:30:25,server_20,30.1,34.03,372.37,308.13,55.14
21:30:25,server_12,36.74,31.72,475.87,450.86,34.3
21:30:25,server_17,42.14,43.67,86.5,55.92,5951.22
21:30:25,server_11,65.24,88.24,650.13,660.89,22.95
21:30:25,server_10,60.78,68.36,493.45,539.88,59.5
21:30:25,server_9,51.75,68.01,4078.67,3788.86,1889.42
21:30:25,server_2,87.18,7.27,890.1,1077.85,9.69
21:30:25,server_3,45.66,64.98,1627.66,1851.93,694.71
21:30:25,server_4,88.54,92.38,866.58,824.33,0.0
21:30:25,server_1,68.44,47.88,740.82,424.73,2.58
21:30:25,server_6,52.86,55.2,509.32,443.12,28.34
21:30:25,server_7,71.61,52.48,18671.19,20392.25,109.67
21:30:25,server_8,66.96,90.44,703.14,646.24,191.38
21:30:25,server_5,22.2,13.45,369.09,291.51,37.03
21:30:30,server_12,74.82,37.65,19160.5,15562.8,94.54
21:30:30,server_19,33.04,29.68,77.94,48.29,4282.56
21:30:30,server_18,37.64,28.44,453.3,272.19,94.62
21:30:30,server_17,13.95,98.37,133.58,157.44,0.0
21:30:30,server_16,30.05,29.57,257.91,324.2,0.0
21:30:30,server_15,42.09,41.15,150.96,185.07,8569.33
21:30:30,server_14,55.22,54.09,565.85,808.52,175.91
21:30:30,server_13,47.43,44.98,426.38,436.67,91.07
21:30:30,server_11,56.24,67.71,600.21,675.94,8.73
21:30:30,server_20,64.95,63.6,2843.78,3298.21,1901.36
21:30:30,server_9,47.08,36.97,462.06,259.68,15.0
21:30:30,server_1,63.46,63.4,1301.38,1426.69,1128.68
21:30:30,server_2,30.94,38.35,311.71,365.67,89.33
21:30:30,server_3,40.82,67.79,1139.36,1010.21,1007.67
21:30:30,server_4,68.52,81.88,768.2,441.83,96.35
21:30:30,server_10,88.01,82.88,933.87,1038.58,63.75
21:30:30,server_6,62.08,66.27,1869.0,1615.95,1543.92
21:30:30,server_7,49.99,57.43,2114.25,1696.45,1320.66
21:30:30,server_8,35.82,26.37,418.13,537.59,12.01
21:30:30,server_5,73.38,36.28,6703.21,7602.68,12.94
21:30:35,server_11,67.76,47.86,4889.99,4540.43,859.45
21:30:35,server_19,38.49,53.87,393.64,317.45,66.58
21:30:35,server_18,61.38,62.59,4559.3,5113.83,1519.75
21:30:35,server_17,28.66,31.78,333.25,286.02,8.79
21:30:35,server_16,58.31,31.77,7842.91,6967.4,27.63
21:30:35,server_15,98.85,0.71,1019.01,586.21,60.26
21:30:35,server_14,31.87,42.8,292.54,155.57,9.75
21:30:35,server_13,92.28,89.17,995.12,540.42,45.58
21:30:35,server_12,50.21,77.69,561.0,567.69,53.79
21:30:35,server_20,55.36,56.9,582.66,336.7,39.51
21:30:35,server_10,65.22,53.1,602.93,516.85,86.87
21:30:35,server_8,35.73,37.55,378.11,535.04,23.25
21:30:35,server_7,3.98,85.39,10.67,9.53,20.64
21:30:35,server_6,40.17,49.37,442.95,629.0,42.44
21:30:35,server_5,24.08,22.07,8.93,5.58,8115.86
21:30:35,server_4,35.45,36.61,370.79,305.9,168.59
21:30:35,server_3,40.36,49.04,28.97,41.05,6404.34
21:30:35,server_2,92.58,84.23,900.71,1332.23,66.24
21:30:35,server_1,49.94,48.76,505.84,574.52,0.0
21:30:35,server_9,87.23,99.48,873.51,713.95,64.65
21:30:40,server_14,41.83,39.95,147.31,148.48,4996.0
21:30:40,server_15,25.7,47.41,184.65,161.57,6225.75
21:30:40,server_16,38.63,33.25,448.1,340.39,44.35
21:30:40,server_13,39.91,35.56,40.14,26.05,9622.03
21:30:40,server_18,26.47,44.93,182.21,224.22,6622.42
21:30:40,server_19,64.55,75.54,677.29,987.72,120.85
21:30:40,server_20,43.97,68.39,490.11,300.43,0.0
21:30:40,server_17,32.23,42.33,394.16,417.39,52.16
21:30:40,server_12,81.3,29.85,848.65,1234.95,29.81
21:30:40,server_11,45.3,66.3,415.5,401.25,44.11
21:30:40,server_1,33.89,23.69,120.23,117.9,6317.01
21:30:40,server_9,22.83,46.51,23.69,34.07,5803.54
21:30:40,server_8,66.25,59.61,708.73,930.53,97.45
21:30:40,server_7,26.67,84.44,313.38,370.46,49.88
21:30:40,server_6,45.09,68.82,2170.24,1767.48,577.05
21:30:40,server_5,23.19,83.92,199.29,190.4,39.18
21:30:40,server_4,93.44,5.56,884.96,1291.27,100.53
21:30:40,server_3,55.4,73.76,605.6,479.89,12.2
21:30:40,server_2,94.51,88.64,891.57,659.69,125.89
21:30:40,server_10,99.3,3.56,937.05,837.48,8.5
21:30:45,server_13,34.97,35.19,384.93,345.02,21.88
21:30:45,server_14,68.26,58.63,636.92,694.68,74.99
21:30:45,server_15,51.26,53.41,518.72,271.24,4.85
21:30:45,server_20,64.83,56.93,10761.86,11438.19,46.05
21:30:45,server_18,65.24,34.53,6657.65,5738.3,63.42
21:30:45,server_19,68.38,63.16,2362.94,2288.98,1761.32
21:30:45,server_12,40.39,48.88,360.06,524.79,45.68
21:30:45,server_16,38.31,31.56,337.13,213.23,76.53
21:30:45,server_11,97.54,85.42,995.81,1047.85,107.62
21:30:45,server_17,36.18,35.21,339.68,217.08,18.39
21:30:45,server_9,27.95,41.04,188.58,213.47,4152.04
21:30:45,server_10,45.59,43.4,4266.28,4235.18,1147.25
21:30:45,server_2,80.62,15.46,918.87,733.89,64.76
21:30:45,server_3,96.38,5.42,1011.86,1515.51,0.0
21:30:45,server_4,66.3,66.18,717.85,506.13,100.34
21:30:45,server_1,55.72,57.39,5917.81,4836.32,77.63
21:30:45,server_6,77.25,45.04,14858.39,17507.94,100.56
21:30:45,server_7,4.0,86.91,107.59,151.45,78.44
21:30:45,server_8,36.25,29.05,369.16,286.35,0.0
21:30:45,server_5,90.48,97.75,896.13,531.17,81.18
21:30:50,server_20,53.03,63.46,523.06,723.84,42.58
21:30:50,server_12,62.19,72.44,673.23,774.02,65.95
21:30:50,server_19,59.94,32.68,16438.08,18659.61,45.78
21:30:50,server_18,26.3,31.3,217.23,298.85,12.62
21:30:50,server_17,26.87,43.01,275.48,402.52,47.93
21:30:50,server_16,22.4,39.18,246.04,184.66,21.28
21:30:50,server_15,67.24,77.81,650.6,659.66,62.67
21:30:50,server_14,31.93,18.77,240.31,198.33,13.17
21:30:50,server_13,58.79,39.92,592.07,355.65,40.15
21:30:50,server_11,54.97,42.35,3539.23,3014.84,703.06
21:30:50,server_7,66.1,59.26,3150.61,3209.46,519.76
21:30:50,server_9,87.21,89.82,844.19,554.6,84.73
21:30:50,server_8,54.91,55.91,4199.2,3740.33,1909.98
21:30:50,server_6,36.19,33.74,386.71,248.96,7.39
21:30:50,server_5,49.74,24.01,97.87,132.96,7653.27
21:30:50,server_4,64.02,59.82,1792.6,1916.91,945.25
21:30:50,server_3,23.28,32.34,206.08,242.99,31.03
21:30:50,server_2,91.16,85.96,903.24,1015.36,61.08
21:30:50,server_1,52.83,44.61,12794.99,14495.62,40.64
21:30:50,server_10,92.59,28.48,884.45,853.61,57.58
21:30:55,server_15,89.67,6.48,1022.14,1372.7,52.84
21:30:55,server_13,57.94,63.14,525.91,444.95,86.63
21:30:55,server_14,28.3,0.0,325.55,250.97,67.72
21:30:55,server_16,87.48,81.58,986.71,1117.28,144.88
21:30:55,server_12,55.09,59.22,547.07,331.19,81.7
21:30:55,server_18,97.57,19.1,910.14,697.87,27.85
21:30:55,server_19,58.52,79.37,518.39,502.98,100.45
21:30:55,server_20,11.5,99.33,183.24,168.0,133.8
21:30:55,server_17,25.59,97.3,326.56,444.37,52.71
21:30:55,server_11,41.22,49.8,3737.1,3119.97,1815.85
21:30:55,server_1,53.61,50.9,588.89,842.28,42.06
21:30:55,server_9,62.85,68.11,677.51,417.68,64.34
21:30:55,server_2,50.18,43.26,16575.05,17732.25,19.49
21:30:55,server_3,67.43,59.0,5489.63,6116.84,81.48
21:30:55,server_4,33.2,48.48,286.13,245.32,56.78
21:30:55,server_10,25.82,20.69,282.15,269.59,50.02
21:30:55,server_6,38.23,47.1,375.84,193.94,88.67
21:30:55,server_7,66.42,58.59,703.67,900.24,91.63
21:30:55,server_8,27.5,37.63,348.48,284.78,8.61
21:30:55,server_5,53.17,60.51,492.61,526.73,107.73
21:31:00,server_13,84.86,5.49,876.74,600.84,98.44
21:31:00,server_20,40.44,32.06,437.35,511.42,138.09
21:31:00,server_19,93.01,83.75,972.88,748.91,57.2
21:31:00,server_18,96.83,13.02,933.08,1188.93,50.13
21:31:00,server_17,14.47,81.89,181.28,187.42,79.19
21:31:00,server_16,38.76,44.51,26.12,16.53,6594.06
21:31:00,server_15,44.43,51.15,438.07,635.81,77.18
21:31:00,server_14,80.81,9.02,749.29,569.23,43.91
21:31:00,server_12,8.04,84.24,70.64,79.47,0.0
21:31:00,server_11,40.64,33.67,143.25,102.06,9758.08
21:31:00,server_1,87.37,7.06,893.99,548.34,44.62
21:31:00,server_9,48.88,53.21,534.35,553.74,0.0
21:31:00,server_8,35.56,49.27,399.67,534.29,0.0
21:31:00,server_7,56.18,47.52,625.22,778.7,132.99
21:31:00,server_6,26.16,25.79,264.11,322.11,2.12
21:31:00,server_5,97.08,83.72,957.01,860.8,59.22
21:31:00,server_4,69.11,53.85,15137.12,17630.5,189.99
21:31:00,server_3,14.8,86.9,215.41,219.34,36.28
21:31:00,server_2,66.06,91.18,683.74,487.71,41.67
21:31:00,server_10,68.9,32.77,11152.72,10213.3,96.75
21:31:05,server_13,41.84,46.17,368.32,260.32,81.58
21:31:05,server_14,48.69,57.24,460.29,236.88,45.72
21:31:05,server_15,64.97,63.95,578.55,712.81,146.53
21:31:05,server_16,22.99,44.93,376.21,463.21,0.0
21:31:05,server_12,20.69,83.46,205.17,140.95,45.99
21:31:05,server_18,46.65,35.1,399.86,219.59,16.41
21:31:05,server_19,64.65,63.85,617.09,642.59,108.72
21:31:05,server_20,28.08,43.29,268.83,357.59,28.61
21:31:05,server_17,55.0,62.05,567.91,759.4,76.24
21:31:05,server_11,77.58,58.54,14469.56,16646.53,67.96
21:31:05,server_1,42.22,47.59,387.96,536.67,61.29
21:31:05,server_9,35.12,50.46,405.05,439.56,80.27
21:31:05,server_8,58.16,59.21,1917.98,1781.11,1785.32
21:31:05,server_7,35.98,24.49,381.94,440.64,32.27
21:31:05,server_6,40.64,50.5,361.26,281.81,21.96
21:31:05,server_5,33.82,55.25,351.89,293.91,21.97
